,Conflict type,Vehicle order,PET,TA
11053,Merge,HV-AV,2.0,-1.3139304699344816
11054,Merge,HV-AV,2.0,-0.012810896894691837
11055,Merge,HV-AV,2.0,1.1424050476394907
11056,Merge,HV-AV,2.0,2.09168101447517
11057,Merge,HV-AV,2.0,2.80561614526634
11058,Merge,HV-AV,2.0,3.322419602807236
11059,Merge,HV-AV,2.0,3.6411187293810583
11060,Merge,HV-AV,2.0,3.8509829737095806
11061,Merge,HV-AV,2.0,3.958081661605445
11062,Merge,HV-AV,2.0,3.9777286310775946
11063,Merge,HV-AV,2.0,3.908447478573123
11064,Merge,HV-AV,2.0,3.807217733330896
11065,Merge,HV-AV,2.0,3.69004846971357
11066,Merge,HV-AV,2.0,3.4645266675898294
11067,Merge,HV-AV,2.0,3.2315241414826614
11068,Merge,HV-AV,2.0,2.961996707627774
11069,Merge,HV-AV,2.0,2.656536411445786
11070,Merge,HV-AV,2.0,2.5342576155173164
11071,Merge,HV-AV,2.0,2.4396095984342754
11072,Merge,HV-AV,2.0,2.0507300121526923
11073,Merge,HV-AV,2.0,1.5985838321970176
11074,Merge,HV-AV,2.0,1.1804489069250037
11075,Merge,HV-AV,2.0,0.8496981052819939
11076,Merge,HV-AV,2.0,0.6852044012477396
11077,Merge,HV-AV,2.0,0.6576304356213227
11078,Merge,HV-AV,2.0,0.7735337534111428
11079,Merge,HV-AV,2.0,0.9905191527875856
11080,Merge,HV-AV,2.0,1.2494055276535905
11081,Merge,HV-AV,2.0,1.4796153547927668
11082,Merge,HV-AV,2.0,1.6554400999296794
11083,Merge,HV-AV,2.0,1.7832188563653195
11084,Merge,HV-AV,2.0,1.8742763258693294
11085,Merge,HV-AV,2.0,1.9241975374545366
11086,Merge,HV-AV,2.0,1.9449979363278709
11087,Merge,HV-AV,2.0,1.9284955766669227
11088,Merge,HV-AV,2.0,1.8967769482094445
11089,Merge,HV-AV,2.0,1.881511047402512
11090,Merge,HV-AV,2.0,1.9199686779986074
11091,Merge,HV-AV,7.7,3.861268280169522
11092,Merge,HV-AV,7.7,4.226963821840154
11093,Merge,HV-AV,7.7,4.5928967100872375
11094,Merge,HV-AV,7.7,4.977271266362514
11095,Merge,HV-AV,7.7,5.398128088593117
11096,Merge,HV-AV,7.7,5.860129294968581
11097,Merge,HV-AV,7.7,6.31614682248712
11098,Merge,HV-AV,7.7,6.764964802886838
11099,Merge,HV-AV,7.7,7.2876937332591805
11100,Merge,HV-AV,7.7,7.839580716881149
11101,Merge,HV-AV,7.7,8.443811127803704
11102,Merge,HV-AV,7.7,9.11561139858302
11103,Merge,HV-AV,7.7,9.873912777320097
11104,Merge,HV-AV,7.7,10.751132018114317
11105,Merge,HV-AV,7.7,11.774351465070541
11106,Merge,HV-AV,7.7,12.94672719592974
11107,Merge,HV-AV,7.7,14.41265462386151
11108,Merge,HV-AV,7.7,16.17157857102872
11109,Merge,HV-AV,7.7,18.33522749618722
11188,Merge,HV-AV,8.8,7.907786198815561
11189,Merge,HV-AV,8.8,8.456967798827769
11190,Merge,HV-AV,8.8,9.032648876411976
11191,Merge,HV-AV,8.8,9.676148347733713
11192,Merge,HV-AV,8.8,10.333584561617943
11193,Merge,HV-AV,8.8,11.076739540433216
11194,Merge,HV-AV,8.8,11.892921425993723
11195,Merge,HV-AV,8.8,12.785658532402726
11196,Merge,HV-AV,8.8,13.788209574714598
11197,Merge,HV-AV,8.8,14.905869189424186
11198,Merge,HV-AV,8.8,16.148816138993848
11199,Merge,HV-AV,8.8,17.55521666265017
11200,Merge,HV-AV,8.8,19.19087780327418
11203,Merge,HV-AV,9.2,6.304141504690155
11204,Merge,HV-AV,9.2,6.810983820200351
11205,Merge,HV-AV,9.2,7.356120667892913
11206,Merge,HV-AV,9.2,7.939030042682598
11207,Merge,HV-AV,9.2,8.580513936141115
11208,Merge,HV-AV,9.2,9.272903742145965
11209,Merge,HV-AV,9.2,10.023329672943785
11210,Merge,HV-AV,9.2,10.83035074961054
11211,Merge,HV-AV,9.2,11.704267680146309
11212,Merge,HV-AV,9.2,12.652134679004137
11213,Merge,HV-AV,9.2,13.689035534005559
11214,Merge,HV-AV,9.2,14.816263069226222
11215,Merge,HV-AV,9.2,16.06212316136382
11216,Merge,HV-AV,9.2,17.44982714884517
11217,Merge,HV-AV,9.2,19.032235043030283
11222,Merge,AV-HV,3.4,-1.0430679183713574
11223,Merge,AV-HV,3.4,-0.7017742477412874
11224,Merge,AV-HV,3.4,-0.3805902045030818
11225,Merge,AV-HV,3.4,-0.08147330540382747
11226,Merge,AV-HV,3.4,0.19351658849595665
11227,Merge,AV-HV,3.4,0.45456729090847414
11228,Merge,AV-HV,3.4,0.7077172592730463
11229,Merge,AV-HV,3.4,0.9506000641959478
11230,Merge,AV-HV,3.4,1.205101339240664
11231,Merge,AV-HV,3.4,1.4879955848736737
11232,Merge,AV-HV,3.4,1.7904845323027505
11233,Merge,AV-HV,3.4,2.123576405843279
11234,Merge,AV-HV,3.4,2.4901772153500805
11235,Merge,AV-HV,3.4,2.897032772686344
11236,Merge,AV-HV,3.4,3.345388933793537
11237,Merge,AV-HV,3.4,3.8384602672107127
11238,Merge,AV-HV,3.4,4.386675074353853
11239,Merge,AV-HV,3.4,5.004591771007502
11240,Merge,AV-HV,3.4,5.7037484910385015
11241,Merge,AV-HV,3.4,6.488425456548046
11242,Merge,AV-HV,3.4,7.388281046990996
11243,Merge,AV-HV,3.4,8.411159213356688
11244,Merge,AV-HV,3.4,9.48237170190919
11245,Merge,AV-HV,3.4,10.66361008561436
11246,Merge,AV-HV,3.4,12.200831218788817
11247,Merge,AV-HV,3.4,13.953740608507024
11248,Merge,AV-HV,3.4,15.793015270691697
11249,Merge,AV-HV,3.4,17.81052813909669
11250,Merge,AV-HV,3.4,19.84430747469366
11331,Merge,HV-AV,3.5,18.84718225750703
11332,Merge,HV-AV,3.5,17.034604497643805
11333,Merge,HV-AV,3.5,15.63095741300786
11334,Merge,HV-AV,3.5,14.513257323933551
11335,Merge,HV-AV,3.5,13.598160289053386
11336,Merge,HV-AV,3.5,12.847220816365787
11337,Merge,HV-AV,3.5,12.192916567772357
11338,Merge,HV-AV,3.5,11.62868650583148
11339,Merge,HV-AV,3.5,11.147348121555126
11340,Merge,HV-AV,3.5,10.71031411576899
11341,Merge,HV-AV,3.5,10.312180344331175
11342,Merge,HV-AV,3.5,9.948018416523597
11343,Merge,HV-AV,3.5,9.619040331251368
11344,Merge,HV-AV,3.5,9.30684564287183
11345,Merge,HV-AV,3.5,9.021302339885438
11346,Merge,HV-AV,3.5,8.755171960554609
11347,Merge,HV-AV,3.5,8.49924968201414
11348,Merge,HV-AV,3.5,8.27063263027734
11349,Merge,HV-AV,3.5,8.059022710281464
11350,Merge,HV-AV,3.5,7.861142860160056
11351,Merge,HV-AV,3.5,7.6711668887698075
11352,Merge,HV-AV,3.5,7.484261562920789
11353,Merge,HV-AV,3.5,7.31227309107402
11354,Merge,HV-AV,3.5,7.1346521490857295
11355,Merge,HV-AV,3.5,6.964200637012025
11356,Merge,HV-AV,3.5,6.79549156862368
11357,Merge,HV-AV,3.5,6.61849962372605
11358,Merge,HV-AV,3.5,6.439410535130952
11359,Merge,HV-AV,3.5,6.2645619086068685
11360,Merge,HV-AV,3.5,6.094186276067149
11361,Merge,HV-AV,3.5,5.916273603325152
11362,Merge,AV-HV,2.3,-6.955295570031053
11363,Merge,AV-HV,2.3,-7.48518683969262
11364,Merge,AV-HV,2.3,-8.108143355461362
11365,Merge,AV-HV,2.3,-8.856724488686886
11366,Merge,AV-HV,2.3,-9.754939287535365
11367,Merge,AV-HV,2.3,-10.854867140915044
11368,Merge,AV-HV,2.3,-12.183892169172555
11369,Merge,AV-HV,2.3,-13.909922939862982
11370,Merge,AV-HV,2.3,-16.030152689067762
11371,Merge,AV-HV,2.3,-18.79763299971694
11390,Merge,AV-HV,2.3,-4.741407251451079
11391,Merge,AV-HV,2.3,12.631649142703523
11395,Merge,AV-HV,2.3,19.181282203287132
11396,Merge,AV-HV,2.3,16.775889381981724
11397,Merge,AV-HV,2.3,14.583228801104973
11398,Merge,AV-HV,2.3,12.715107168011766
11399,Merge,AV-HV,2.3,11.343496406777277
11400,Merge,AV-HV,2.3,10.323005468817907
11401,Merge,AV-HV,2.3,9.73895389234535
11402,Merge,AV-HV,2.3,9.586044271257478
11403,Merge,AV-HV,2.3,9.703797012426836
11404,Merge,AV-HV,2.3,10.239777152192357
11405,Merge,AV-HV,2.3,11.109077513328053
11406,Merge,AV-HV,2.3,12.375323465959147
11407,Merge,AV-HV,2.3,14.060700335112438
11408,Merge,AV-HV,2.3,16.293408026610237
11409,Merge,AV-HV,2.3,19.178519965131997
11453,Merge,AV-HV,2.3,17.492993428002663
11454,Merge,AV-HV,2.3,14.795360710865635
11455,Merge,AV-HV,2.3,12.411934638474033
11456,Merge,AV-HV,2.3,10.39674147125881
11457,Merge,AV-HV,2.3,8.737589783277063
11458,Merge,AV-HV,2.3,7.4319440671926325
11459,Merge,AV-HV,2.3,6.372775839328392
11460,Merge,AV-HV,2.3,5.5350594174026835
11461,Merge,AV-HV,2.3,4.882229247856648
11462,Merge,AV-HV,2.3,4.358123058936619
11463,Merge,AV-HV,2.3,3.954361106905416
11464,Merge,AV-HV,2.3,3.6387595182865073
11465,Merge,HV-AV,9.4,6.768896387902483
11466,Merge,HV-AV,9.4,7.331438936597413
11467,Merge,HV-AV,9.4,7.893886981736428
11468,Merge,HV-AV,9.4,8.478477808235162
11469,Merge,HV-AV,9.4,9.069419444996917
11470,Merge,HV-AV,9.4,9.690323033343878
11471,Merge,HV-AV,9.4,10.356443661887612
11472,Merge,HV-AV,9.4,11.079279720175622
11473,Merge,HV-AV,9.4,11.876466119004522
11474,Merge,HV-AV,9.4,12.769845543944431
11475,Merge,HV-AV,9.4,13.789678662218595
11476,Merge,HV-AV,9.4,14.970911047450016
11477,Merge,HV-AV,9.4,16.356187398295962
11478,Merge,HV-AV,9.4,17.999777109051752
11479,Merge,HV-AV,9.4,19.967204462883632
11500,Merge,AV-HV,1.9,-16.184723107644473
11501,Merge,AV-HV,1.9,-9.084633350729781
11502,Merge,AV-HV,1.9,-2.013919795622261
11503,Merge,AV-HV,1.9,5.311098152519193
11504,Merge,AV-HV,1.9,13.008805904070403
11541,Merge,AV-HV,1.9,19.42277862234598
11542,Merge,AV-HV,1.9,16.56647641506508
11543,Merge,AV-HV,1.9,14.330248478505583
11544,Merge,AV-HV,1.9,12.54931167602923
11545,Merge,AV-HV,1.9,11.172244222097525
11546,Merge,AV-HV,1.9,10.068501181988124
11547,Merge,AV-HV,1.9,9.262246596353517
11548,Merge,AV-HV,1.9,8.599971691910714
11549,Merge,AV-HV,1.9,8.009540793439223
11550,Merge,AV-HV,1.9,7.495922019574309
11551,Merge,AV-HV,1.9,7.10204160574033
11552,Merge,AV-HV,1.9,6.77957528948957
11553,Merge,AV-HV,1.9,6.4426021594320435
11554,Merge,AV-HV,1.9,6.133037815564553
11555,Merge,AV-HV,1.9,5.80370815172936
11556,Merge,AV-HV,1.9,5.482921202223254
11557,Merge,AV-HV,1.9,5.156094403737142
11558,Merge,AV-HV,1.9,4.828611304941163
11559,Merge,AV-HV,1.9,4.536087178521689
11560,Merge,AV-HV,1.9,4.259309062021169
11561,Merge,AV-HV,1.9,3.992041171723703
11562,Merge,AV-HV,1.9,3.749272793452188
11563,Merge,AV-HV,1.9,3.5311444369178657
11564,Merge,AV-HV,1.9,3.3213551655957705
11565,Merge,AV-HV,1.9,3.13135301773084
11566,Merge,AV-HV,1.9,2.9637607613998433
11567,Merge,AV-HV,2.5,-8.134626185078858
11568,Merge,AV-HV,2.5,-8.688291664866199
11569,Merge,AV-HV,2.5,-9.332609775252019
11570,Merge,AV-HV,2.5,-10.111321213002185
11571,Merge,AV-HV,2.5,-11.044745383637652
11572,Merge,AV-HV,2.5,-12.182606002935245
11573,Merge,AV-HV,2.5,-13.583360715328087
11574,Merge,AV-HV,2.5,-15.275442431964635
11575,Merge,AV-HV,2.5,-17.357256966260515
11576,Merge,AV-HV,2.5,-19.88003985352246
11590,Merge,AV-HV,2.5,-19.601318856844802
11591,Merge,AV-HV,2.5,-17.01112367513375
11592,Merge,AV-HV,2.5,-15.014364810962334
11593,Merge,AV-HV,2.5,-13.064246477279568
11594,Merge,AV-HV,2.5,-11.72894211697787
11595,Merge,AV-HV,2.5,-11.19762571590794
11596,Merge,AV-HV,2.5,-12.246423322343112
11597,Merge,AV-HV,2.5,-15.757908616668097
11613,Merge,AV-HV,2.5,-15.20206063686554
11614,Merge,AV-HV,2.5,8.969888505494978
11663,Merge,AV-HV,2.5,18.75526127111901
11664,Merge,AV-HV,2.5,17.434358940260147
11665,Merge,AV-HV,2.5,16.226107312162146
11666,Merge,AV-HV,2.5,15.217796516578288
11667,Merge,AV-HV,2.5,14.247535056766653
11668,Merge,AV-HV,2.5,13.376997144412476
11669,Merge,AV-HV,2.5,12.590843558300811
11670,Merge,AV-HV,2.5,11.785545504497879
11671,Merge,AV-HV,2.5,11.032935230940815
11672,Merge,AV-HV,2.5,10.537632271098564
11673,Merge,AV-HV,2.5,10.090875759677854
11674,Merge,AV-HV,2.5,9.812510394771591
11675,Merge,AV-HV,2.5,9.551084419341104
11676,Merge,AV-HV,2.5,9.344976834106664
11677,Merge,AV-HV,2.5,9.212641606081732
11678,Merge,AV-HV,2.5,9.03789468864975
11679,Merge,AV-HV,2.5,8.894483667222602
11680,Merge,AV-HV,2.5,8.687104974568394
11681,Merge,AV-HV,2.5,8.498473184919606
11682,Merge,AV-HV,2.5,8.273637630399698
11683,Merge,AV-HV,2.5,8.027167381939506
11684,Merge,AV-HV,2.5,7.7070785702079725
11685,Merge,AV-HV,2.5,7.329561610392195
11699,Merge,HV-AV,7.6,-14.754148895812715
11700,Merge,HV-AV,7.6,-9.018423471079524
11701,Merge,HV-AV,7.6,-3.7342960329293184
11702,Merge,HV-AV,7.6,1.1511318605860055
11703,Merge,HV-AV,7.6,5.792994789675461
11704,Merge,HV-AV,7.6,10.451669869305615
11705,Merge,HV-AV,7.6,15.417490077171726
11741,Merge,AV-HV,2.4,-19.340261009498683
11742,Merge,AV-HV,2.4,-15.776052892652432
11743,Merge,AV-HV,2.4,-12.694129146508532
11744,Merge,AV-HV,2.4,-9.90892009212084
11745,Merge,AV-HV,2.4,-7.2544787682072585
11746,Merge,AV-HV,2.4,-4.672377829539549
11747,Merge,AV-HV,2.4,-2.0954462232702973
11748,Merge,AV-HV,2.4,0.47561715424205886
11749,Merge,AV-HV,2.4,2.93977931367208
11750,Merge,AV-HV,2.4,5.220047248351776
11751,Merge,AV-HV,2.4,7.216387198031455
11752,Merge,AV-HV,2.4,8.804990703596339
11753,Merge,AV-HV,2.4,10.050618717681285
11754,Merge,AV-HV,2.4,11.001383135830396
11755,Merge,AV-HV,2.4,11.359514589686018
11756,Merge,AV-HV,2.4,11.64171409533651
11757,Merge,AV-HV,2.4,12.009539565406548
11758,Merge,AV-HV,2.4,12.808514859446024
11759,Merge,AV-HV,2.4,13.794229392799414
11760,Merge,AV-HV,2.4,14.85788471958224
11761,Merge,AV-HV,2.4,16.317960652136648
11762,Merge,AV-HV,2.4,18.075273012009895
11763,Merge,AV-HV,2.4,19.989438629455755
11776,Merge,AV-HV,2.4,19.919325179617122
11777,Merge,AV-HV,2.4,18.9568210210807
11778,Merge,AV-HV,2.4,18.06987677478995
11779,Merge,AV-HV,2.4,17.407076665213047
11780,Merge,AV-HV,2.4,16.773528219419468
11781,Merge,AV-HV,2.4,16.32349613676925
11782,Merge,AV-HV,2.4,16.035284617069756
11783,Merge,AV-HV,2.4,15.7350356599164
11784,Merge,AV-HV,2.4,15.50521187412923
11785,Merge,AV-HV,2.4,15.32904332633981
11786,Merge,AV-HV,2.4,15.138880958011784
11787,Merge,AV-HV,2.4,14.86036433043925
11788,Merge,AV-HV,2.4,14.591872120625865
11789,Merge,AV-HV,2.4,14.293099144789917
11790,Merge,AV-HV,2.4,13.951990712304925
11791,Merge,AV-HV,2.4,13.483929098290268
11792,Merge,AV-HV,2.4,12.930784047721032
11793,Merge,AV-HV,2.4,12.315565525999254
11794,Merge,AV-HV,2.4,11.608231360008258
11795,Merge,AV-HV,2.4,10.896455081797543
11796,Merge,AV-HV,2.4,10.12435700893709
11797,Merge,AV-HV,2.4,9.326676491980745
11798,Merge,AV-HV,2.4,8.523736923846931
11799,Merge,AV-HV,2.4,7.743279040392366
11800,Merge,AV-HV,2.4,6.999745846139725
11801,Merge,AV-HV,2.4,6.321622834948138
11802,Merge,AV-HV,2.4,5.719978704588868
11803,Merge,AV-HV,2.4,5.198041772775039
11804,Merge,AV-HV,2.4,4.748374863060555
11805,Merge,HV-AV,6.9,5.479450582538709
11806,Merge,HV-AV,6.9,6.466632382899508
11807,Merge,HV-AV,6.9,7.673428261857138
11808,Merge,HV-AV,6.9,9.277845527821931
11809,Merge,HV-AV,6.9,11.377568734349186
11810,Merge,HV-AV,6.9,14.062005904588474
11811,Merge,HV-AV,6.9,17.43217128391166
11845,Merge,HV-AV,8.0,3.600202876990804
11846,Merge,HV-AV,8.0,3.6599939458879254
11847,Merge,HV-AV,8.0,3.7069670984809706
11848,Merge,HV-AV,8.0,3.7397808757951516
11849,Merge,HV-AV,8.0,3.752349145496451
11850,Merge,HV-AV,8.0,3.7556303189447835
11851,Merge,HV-AV,8.0,3.7213545976493547
11852,Merge,HV-AV,8.0,3.634413315239163
11853,Merge,HV-AV,8.0,3.4905314762873942
11854,Merge,HV-AV,8.0,3.2526628939295943
11855,Merge,HV-AV,8.0,2.9197687672198356
11856,Merge,HV-AV,8.0,2.6141117034634487
11857,Merge,HV-AV,8.0,1.9601659495226684
11858,Merge,HV-AV,8.0,0.980437502955807
11859,Merge,HV-AV,8.0,-0.39420010248084836
11860,Merge,HV-AV,8.0,-2.329883502285263
11861,Merge,HV-AV,8.0,-5.033253423080705
11862,Merge,HV-AV,8.0,-8.55340783808331
11863,Merge,HV-AV,8.0,-12.914394014747039
11864,Merge,HV-AV,8.0,-17.914218777088152
11868,Merge,HV-AV,8.0,-13.147735729067918
11869,Merge,HV-AV,8.0,6.589990801056501
11920,Merge,HV-AV,7.9,-3.2234113650556395
11921,Merge,HV-AV,7.9,-3.1062566895137174
11922,Merge,HV-AV,7.9,-3.1458644371054962
11923,Merge,HV-AV,7.9,-3.390199294512355
11924,Merge,HV-AV,7.9,-3.822472301595228
11925,Merge,HV-AV,7.9,-4.523771964191859
11926,Merge,HV-AV,7.9,-5.520727107635077
11927,Merge,HV-AV,7.9,-6.9888895724819005
11928,Merge,HV-AV,7.9,-8.884728008756458
11929,Merge,HV-AV,7.9,-11.439821652615638
11930,Merge,HV-AV,7.9,-14.699049507805347
11931,Merge,HV-AV,7.9,-18.721079254282618
11937,Merge,HV-AV,7.9,-18.146426060529443
11938,Merge,HV-AV,7.9,-4.661653562010656
11939,Merge,HV-AV,7.9,12.366045081016807
11977,Merge,HV-AV,7.7,-2.87525952536474
11978,Merge,HV-AV,7.7,-4.85648753512031
11979,Merge,HV-AV,7.7,-7.418695374991928
11980,Merge,HV-AV,7.7,-10.484244533578236
11981,Merge,HV-AV,7.7,-13.976126894994799
11982,Merge,HV-AV,7.7,-17.49661221586657
12002,Merge,HV-AV,7.7,-17.595457824834973
12003,Merge,HV-AV,7.7,-3.5576307636348474
12004,Merge,HV-AV,7.7,17.56862230756765
12052,Merge,HV-AV,7.6,-1.3557161201165595
12053,Merge,HV-AV,7.6,-0.9952988043973665
12054,Merge,HV-AV,7.6,-0.1523077945798299
12055,Merge,HV-AV,7.6,1.1145954167098893
12056,Merge,HV-AV,7.6,2.781927990359133
12057,Merge,HV-AV,7.6,4.722462992562932
12058,Merge,HV-AV,7.6,6.8461525829209435
12059,Merge,HV-AV,7.6,9.078298147469045
12060,Merge,HV-AV,7.6,11.405163892678253
12061,Merge,HV-AV,7.6,13.839607679151985
12062,Merge,HV-AV,7.6,16.42454557064569
12063,Merge,HV-AV,7.6,19.294109403983413
12085,Merge,HV-AV,7.7,-0.7838599273957749
12086,Merge,HV-AV,7.7,-0.27060563706916163
12087,Merge,HV-AV,7.7,0.28557731062783276
12088,Merge,HV-AV,7.7,0.8602249070677743
12089,Merge,HV-AV,7.7,1.4505723441701974
12090,Merge,HV-AV,7.7,2.0550038997439692
12091,Merge,HV-AV,7.7,2.6986830274324465
12092,Merge,HV-AV,7.7,3.3742100216259674
12093,Merge,HV-AV,7.7,4.090496902068467
12094,Merge,HV-AV,7.7,4.870389740526877
12095,Merge,HV-AV,7.7,5.699764078296124
12096,Merge,HV-AV,7.7,6.6343199250823846
12097,Merge,HV-AV,7.7,7.668901982615493
12098,Merge,HV-AV,7.7,8.798186770924575
12099,Merge,HV-AV,7.7,10.049549577091014
12100,Merge,HV-AV,7.7,11.453490635809999
12101,Merge,HV-AV,7.7,13.038102247728645
12102,Merge,HV-AV,7.7,14.815393589255972
12103,Merge,HV-AV,7.7,16.8258003814828
12104,Merge,HV-AV,7.7,19.114002874823264
12140,Merge,HV-AV,5.6,-18.310774805934752
12141,Merge,HV-AV,5.6,-11.136096590106966
12142,Merge,HV-AV,5.6,-2.2732857830667115
12143,Merge,HV-AV,5.6,8.765047685821145
12192,Merge,HV-AV,5.5,-15.047115318939117
12193,Merge,HV-AV,5.5,-14.352944455969414
12194,Merge,HV-AV,5.5,-13.381383345606912
12195,Merge,HV-AV,5.5,-12.465129023274894
12196,Merge,HV-AV,5.5,-11.540759901474638
12197,Merge,HV-AV,5.5,-10.645203552033008
12198,Merge,HV-AV,5.5,-9.766212476065427
12199,Merge,HV-AV,5.5,-8.810804460736735
12200,Merge,HV-AV,5.5,-7.751337762009756
12201,Merge,HV-AV,5.5,-6.472665530189325
12202,Merge,HV-AV,5.5,-4.8182043258301555
12203,Merge,HV-AV,5.5,-2.672256183848585
12204,Merge,HV-AV,5.5,0.12145436691129774
12205,Merge,HV-AV,5.5,3.7622099890914242
12206,Merge,HV-AV,5.5,8.562695309037517
12207,Merge,HV-AV,5.5,15.010083154388989
12248,Merge,HV-AV,7.5,1.146190151773947
12249,Merge,HV-AV,7.5,1.4184079185295078
12250,Merge,HV-AV,7.5,1.6902958876332508
12251,Merge,HV-AV,7.5,1.9589726760868573
12252,Merge,HV-AV,7.5,2.2209032381376774
12253,Merge,HV-AV,7.5,2.4822473096497446
12254,Merge,HV-AV,7.5,2.7340299327121453
12255,Merge,HV-AV,7.5,2.983652799424391
12256,Merge,HV-AV,7.5,3.234783280156935
12257,Merge,HV-AV,7.5,3.485298277472006
12258,Merge,HV-AV,7.5,3.7424999109843187
12259,Merge,HV-AV,7.5,4.001927024508123
12260,Merge,HV-AV,7.5,4.270820750764022
12261,Merge,HV-AV,7.5,4.5527584409757065
12262,Merge,HV-AV,7.5,4.851275908339383
12263,Merge,HV-AV,7.5,5.172703165706039
12264,Merge,HV-AV,7.5,5.517333294523329
12265,Merge,HV-AV,7.5,5.877867536798248
12266,Merge,HV-AV,7.5,6.291578227546967
12267,Merge,HV-AV,7.5,6.7529917228614735
12268,Merge,HV-AV,7.5,7.278200705668378
12269,Merge,HV-AV,7.5,7.876656505846205
12270,Merge,HV-AV,7.5,8.566693466800944
12271,Merge,HV-AV,7.5,9.368963288259438
12272,Merge,HV-AV,7.5,10.318220933184001
12273,Merge,HV-AV,7.5,11.453302400492978
12274,Merge,HV-AV,7.5,12.822887543700405
12275,Merge,HV-AV,7.5,14.50055904884789
12276,Merge,HV-AV,7.5,16.59376413248396
12277,Merge,HV-AV,7.5,19.243060122907888
12286,Merge,HV-AV,6.2,-17.30235148363826
12287,Merge,HV-AV,6.2,-14.408730363572195
12288,Merge,HV-AV,6.2,-11.933063329814653
12289,Merge,HV-AV,6.2,-9.88809166284204
12290,Merge,HV-AV,6.2,-8.12382586018489
12291,Merge,HV-AV,6.2,-6.617770821064216
12292,Merge,HV-AV,6.2,-5.278960707600698
12293,Merge,HV-AV,6.2,-4.082181324175738
12294,Merge,HV-AV,6.2,-2.9674067896695426
12295,Merge,HV-AV,6.2,-1.9368771276570431
12296,Merge,HV-AV,6.2,-0.9487728476344586
12297,Merge,HV-AV,6.2,0.0036867738093278035
12298,Merge,HV-AV,6.2,0.971914731682082
12299,Merge,HV-AV,6.2,1.948892939217787
12300,Merge,HV-AV,6.2,2.981788623869619
12301,Merge,HV-AV,6.2,4.05305854156243
12302,Merge,HV-AV,6.2,5.202954284094274
12303,Merge,HV-AV,6.2,6.475592749382613
12304,Merge,HV-AV,6.2,7.905071592874871
12305,Merge,HV-AV,6.2,9.45687421192287
12306,Merge,HV-AV,6.2,11.289741993586201
12307,Merge,HV-AV,6.2,13.43069538291096
12308,Merge,HV-AV,6.2,15.931371253186319
12309,Merge,HV-AV,6.2,18.929753683768933
12340,Merge,HV-AV,7.1,-1.0339510197911652
12341,Merge,HV-AV,7.1,-0.8610317872520312
12342,Merge,HV-AV,7.1,-0.6578079525254203
12343,Merge,HV-AV,7.1,-0.4262749567309534
12344,Merge,HV-AV,7.1,-0.1866014789705197
12345,Merge,HV-AV,7.1,0.0919003699809906
12346,Merge,HV-AV,7.1,0.39102824538946557
12347,Merge,HV-AV,7.1,0.7054346968786884
12348,Merge,HV-AV,7.1,1.034182424378419
12349,Merge,HV-AV,7.1,1.3632076041389132
12350,Merge,HV-AV,7.1,1.7214981488609133
12351,Merge,HV-AV,7.1,2.0819862893699455
12352,Merge,HV-AV,7.1,2.4562454212017286
12353,Merge,HV-AV,7.1,2.8424271276597644
12354,Merge,HV-AV,7.1,3.2327011939206383
12355,Merge,HV-AV,7.1,3.651842000116285
12356,Merge,HV-AV,7.1,4.085736868626716
12357,Merge,HV-AV,7.1,4.54313783949208
12358,Merge,HV-AV,7.1,5.0198164827687535
12359,Merge,HV-AV,7.1,5.524249567394634
12360,Merge,HV-AV,7.1,6.093621853395202
12361,Merge,HV-AV,7.1,6.73409733273943
12362,Merge,HV-AV,7.1,7.467482884906824
12363,Merge,HV-AV,7.1,8.317254838681025
12364,Merge,HV-AV,7.1,9.316657762046532
12365,Merge,HV-AV,7.1,10.648563447264282
12366,Merge,HV-AV,7.1,12.157368933777978
12367,Merge,HV-AV,7.1,14.013532838877511
12368,Merge,HV-AV,7.1,16.37584150968906
12369,Merge,HV-AV,7.1,19.509969594231677
12379,Merge,AV-HV,5.4,18.545608995036748
12380,Merge,AV-HV,5.4,19.138162697980874
12381,Merge,AV-HV,5.4,19.488443774336496
12382,Merge,AV-HV,5.4,19.631470707925203
12383,Merge,AV-HV,5.4,19.581005242028915
12384,Merge,AV-HV,5.4,19.68751031573636
12385,Merge,AV-HV,3.1,5.533485105429204
12386,Merge,HV-AV,6.8,0.13405139074792416
12387,Merge,HV-AV,6.8,0.6918334341813477
12388,Merge,HV-AV,6.8,1.1909476781686967
12389,Merge,HV-AV,6.8,1.65271043580222
12390,Merge,HV-AV,6.8,2.085650099388282
12391,Merge,HV-AV,6.8,2.497900858220042
12392,Merge,HV-AV,6.8,2.893518852160807
12393,Merge,HV-AV,6.8,3.2834869182950666
12394,Merge,HV-AV,6.8,3.6668545713863847
12395,Merge,HV-AV,6.8,4.046422569054066
12396,Merge,HV-AV,6.8,4.446351956838244
12397,Merge,HV-AV,6.8,4.854993058283698
12398,Merge,HV-AV,6.8,5.285022834386628
12399,Merge,HV-AV,6.8,5.741526588502053
12400,Merge,HV-AV,6.8,6.240316050434207
12401,Merge,HV-AV,6.8,6.794968108261813
12402,Merge,HV-AV,6.8,7.426252775908792
12403,Merge,HV-AV,6.8,8.155733271536567
12404,Merge,HV-AV,6.8,9.019326953507907
12405,Merge,HV-AV,6.8,10.048037482545531
12406,Merge,HV-AV,6.8,11.317647882840234
